Loading net-file from 'lust.net.xml' ... done (1011ms).
Loading additional-files from 'vtypes.add.xml' ... done (3ms).
Loading additional-files from 'busstops.add.xml' ... done (7ms).
Loading additional-files from 'e1detectors.add.xml' ... done (41ms).
Loading additional-files from 'lust.poly.xml' ... done (57ms).
Loading additional-files from 'tll.static.xml' ... done (10ms).
Warning: Unsafe green phase 2 in tlLogic '-30132', program '0'. Lane '--31508#2_0' is targeted by 2 'G'-links. (use 'g' instead)
Warning: Unsafe green phase 2 in tlLogic '-30132', program '1'. Lane '--31508#2_0' is targeted by 2 'G'-links. (use 'g' instead)
Loading route-files incrementally from 'buslines.rou.xml'
Loading route-files incrementally from 'DUARoutes/local.0.rou.xml'
Loading route-files incrementally from 'DUARoutes/local.1.rou.xml'
Loading route-files incrementally from 'DUARoutes/local.2.rou.xml'
Loading route-files incrementally from 'transit.rou.xml'
Loading done.
Simulation version 1.26.0 started with time: 0.00.
Warning: Vehicle '0BEtoLU.2' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=483.00.
Warning: Vehicle 'carIn25709:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=21957.00.
Warning: Vehicle 'h26960c1:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=21966.00.
Warning: Vehicle 'carIn32466:1' performs emergency braking on lane '-30706#1_1' with decel=9.00, wished=4.50, severity=1.00, time=22040.00.
Warning: Vehicle 'carIn9098:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=22048.00.
Warning: Vehicle 'carIn37360:1' performs emergency braking on lane '-32454#1-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22056.00.
Warning: Vehicle 'h25556c2:1' performs emergency braking on lane '-31366#1-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22067.00.
Warning: Vehicle 'h22844c1:1' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22076.00.
Warning: Vehicle 'carIn46237:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=22078.00.
Warning: Vehicle 'carIn17418:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=22085.00.
Warning: Vehicle 'h57908c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22094.00.
Warning: Vehicle 'carIn41192:1' performs emergency braking on lane '-30668#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22141.00.
Warning: Vehicle 'carIn27078:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=22162.00.
Warning: Vehicle 'carIn16902:1' performs emergency braking on lane '-32426#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22171.00.
Warning: Vehicle 'h36997c1:1' performs emergency braking on lane '-31622#10-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22203.00.
Warning: Vehicle 'h74321c1:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=22207.00.
Warning: Vehicle '6BEtoLU.51' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22244.00.
Warning: Vehicle 'carIn16679:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=22282.00.
Warning: Vehicle 'carIn21455:1' performs emergency braking on lane '-32426#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22298.00.
Warning: Vehicle 'h60280c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22399.00.
Warning: Vehicle 'carIn17430:1' performs emergency braking on lane '-30668#14-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22401.00.
Warning: Vehicle 'randUni10916:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=22401.00.
Warning: Vehicle 'carIn45272:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=22445.00.
Warning: Vehicle '6BEtoFR.85' performs emergency braking on lane '-30668#6-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22465.00.
Warning: Vehicle 'carIn48533:1' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22506.00.
Warning: Vehicle 'h40849c1:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=22507.00.
Warning: Vehicle 'carIn31858:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=22524.00.
Warning: Vehicle '6FRtoBE.106' performs emergency braking on lane '-32426#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22531.00.
Warning: Vehicle 'carIn19714:1' performs emergency braking on lane '-31622#10-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22556.00.
Warning: Vehicle '6DEtoFR.67' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22603.00.
Warning: Vehicle 'carIn7164:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=22603.00.
Warning: Vehicle 'carIn42500:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=22628.00.
Warning: Vehicle 'carIn40179:1' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22646.00.
Warning: Vehicle '6DEtoFR.73' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22650.00.
Warning: Vehicle 'h6507c1:1' performs emergency braking on lane '-30668#14-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22656.00.
Warning: Vehicle '6DEtoFR.70' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22669.00.
Warning: Vehicle 'h24952c1:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=22681.00.
Warning: Vehicle 'h44541c1:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=22686.00.
Warning: Vehicle 'h70598c1:1' performs emergency braking on lane '-31622#10-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22720.00.
Warning: Vehicle 'h40208c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22724.00.
Warning: Vehicle 'carIn24480:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=22751.00.
Warning: Vehicle '6DEtoFR.81' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22769.00.
Warning: Vehicle '6DEtoFR.89' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22772.00.
Warning: Vehicle 'h31948c2:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=22782.00.
Warning: Vehicle 'carIn49090:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=22797.00.
Warning: Vehicle 'h45364c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22830.00.
Warning: Vehicle '6FRtoLU.119' performs emergency braking on lane '-32426#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22841.00.
Warning: Vehicle '6FRtoDE.133' performs emergency braking on lane '-32426#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22876.00.
Warning: Vehicle 'carIn11059:1' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22910.00.
Warning: Vehicle '6DEtoFR.108' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22926.00.
Warning: Vehicle '6FRtoLU.124' performs emergency braking on lane '-32426#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22933.00.
Warning: Vehicle 'carIn27100:1' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=22945.00.
Warning: Vehicle 'carIn6622:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=23023.00.
Warning: Vehicle '6LUtoFR.164' performs emergency braking on lane '-30706#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=23023.00.
Warning: Vehicle 'carIn34641:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=23043.00.
Warning: Vehicle '6FRtoBE.163' performs emergency braking on lane '-32426#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=23075.00.
Warning: Vehicle '6LUtoBE.146' performs emergency braking on lane '-32342_0' with decel=9.00, wished=4.50, severity=1.00, time=23114.00.
Warning: Vehicle 'carIn39355:1' performs emergency braking on lane '-32942#1_0' with decel=9.00, wished=4.50, severity=1.00, time=23115.00.
Warning: Vehicle 'carIn19125:1' performs emergency braking on lane '-31622#10-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=23121.00.
Warning: Vehicle 'carIn42369:1' performs emergency braking on lane '-32342_0' with decel=9.00, wished=4.50, severity=1.00, time=23125.00.
Warning: Vehicle 'carIn20184:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=23129.00.
Warning: Vehicle 'h21182c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=23186.00.
Warning: Vehicle 'carIn24021:1' performs emergency braking on lane '-30668#14-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=23193.00.
Warning: Vehicle 'carIn10815:1' performs emergency braking on lane '-32426#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=23193.00.
Warning: Vehicle 'carIn39788:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=23195.00.
Warning: Vehicle 'h60546c1:1' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=23207.00.
Warning: Vehicle 'carIn1032:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=23221.00.
Warning: Vehicle 'h66112c1:1' performs emergency braking on lane ':-28494_0_0' with decel=9.00, wished=4.50, severity=1.00, time=23222.00.
Warning: Vehicle 'carIn37321:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=23234.00.
Warning: Vehicle 'carIn42365:1' performs emergency braking on lane '-32426#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=23268.00.
Warning: Vehicle 'carIn3543:1' performs emergency braking on lane '-32454#1-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=23294.00.
Warning: Vehicle 'carIn7962:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=23303.00.
Warning: Vehicle 'h6029c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=23307.00.
Warning: Vehicle 'carIn38897:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=23320.00.
Warning: Vehicle 'h16548c2:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=23338.00.
Warning: Vehicle '6DEtoFR.153' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=23368.00.
Warning: Vehicle 'h38114c1:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=23389.00.
Warning: Vehicle 'h27753c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=23418.00.
Warning: Vehicle 'h64713c2:1' performs emergency braking on lane ':-28494_1_0' with decel=9.00, wished=4.50, severity=1.00, time=23478.00.
Warning: Vehicle 'h53741c1:1' performs emergency braking on lane ':-28494_1_0' with decel=9.00, wished=4.50, severity=1.00, time=23516.00.
Warning: Vehicle 'carIn1722:1' performs emergency braking on lane ':-28494_0_0' with decel=9.00, wished=4.50, severity=1.00, time=23530.00.
Warning: Vehicle 'carIn34501:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=23538.00.
Warning: Vehicle '6LUtoBE.186' performs emergency braking on lane '-32342_0' with decel=9.00, wished=4.50, severity=1.00, time=23556.00.
Warning: Vehicle 'h15690c1:1' performs emergency braking on lane ':-28494_0_0' with decel=9.00, wished=4.50, severity=1.00, time=23563.00.
Warning: Vehicle '6LUtoFR.212' performs emergency braking on lane ':-28494_0_0' with decel=9.00, wished=4.50, severity=1.00, time=23573.00.
Warning: Vehicle 'h64419c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=23583.00.
Warning: Vehicle '6DEtoFR.174' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=23586.00.
Warning: Vehicle 'h66157c1:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=23589.00.
Warning: Vehicle 'carIn17451:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=23617.00.
Warning: Vehicle '6DEtoFR.184' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=23634.00.
Warning: Vehicle '6DEtoFR.189' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=23675.00.
Warning: Vehicle 'carIn36423:1' performs emergency braking on lane '-31366#1-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=23685.00.
Warning: Vehicle 'carIn48897:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=23718.00.
Warning: Vehicle 'h346c1:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=23719.00.
Warning: Vehicle 'carIn35668:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=23729.00.
Warning: Vehicle 'h12267c1:1' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=23738.00.
Warning: Vehicle 'carIn22326:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=23753.00.
Warning: Vehicle 'carIn14467:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=23778.00.
Warning: Vehicle 'carIn13693:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=23807.00.
Warning: Vehicle '6FRtoBE.245' performs emergency braking on lane '-32426#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=23808.00.
Warning: Vehicle '6LUtoBE.218' performs emergency braking on lane '-30706#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=23854.00.
Warning: Vehicle 'carIn32950:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=23855.00.
Warning: Vehicle 'h43053c2:1' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=23856.00.
Warning: Vehicle 'h38490c1:1' performs emergency braking on lane ':-28494_1_0' with decel=9.00, wished=4.50, severity=1.00, time=23868.00.
Warning: Vehicle '6BEtoLU.230' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=23869.00.
Warning: Vehicle 'carIn36621:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=23869.00.
Warning: Vehicle 'h73218c1:1' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=23885.00.
Warning: Vehicle 'h65026c2:1' performs emergency braking on lane ':-28494_0_0' with decel=9.00, wished=4.50, severity=1.00, time=23898.00.
Warning: Vehicle 'h18162c1:1' performs emergency braking on lane '-32942#1_0' with decel=9.00, wished=4.50, severity=1.00, time=23899.00.
Warning: Vehicle 'h38311c1:1' performs emergency braking on lane '-32342_0' with decel=9.00, wished=4.50, severity=1.00, time=23900.00.
Warning: Vehicle '6DEtoFR.212' performs emergency braking on lane '-31622#7-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=23910.00.
Warning: Vehicle 'h5390c1:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=23913.00.
Warning: Vehicle 'h56704c1:1' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=23948.00.
Warning: Vehicle '6BEtoLU.239' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=23951.00.
Warning: Vehicle 'randUni5596:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=23955.00.
Warning: Vehicle '6LUtoBE.222' performs emergency braking on lane ':-28494_0_0' with decel=9.00, wished=4.50, severity=1.00, time=23989.00.
Warning: Vehicle '6FRtoLU.249' performs emergency braking on lane '-32426#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=24019.00.
Warning: Vehicle 'carIn43920:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=24021.00.
Warning: Vehicle 'h61033c1:1' performs emergency braking on lane '-31966#9_0' with decel=9.00, wished=4.50, severity=1.00, time=24026.00.
Warning: Vehicle 'carIn16083:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=24035.00.
Warning: Vehicle 'h55942c2:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=24037.00.
Warning: Vehicle 'carIn7933:1' performs emergency braking on lane '-32426#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=24040.00.
Warning: Vehicle '6FRtoLU.253' performs emergency braking on lane '-32426#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=24077.00.
Warning: Vehicle 'carIn30798:1' performs emergency braking on lane ':-8112_1_1' with decel=9.00, wished=4.50, severity=1.00, time=24085.00.
Warning: Vehicle 'carIn19019:1' performs emergency braking on lane '-32454#1-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=24088.00.
Warning: Vehicle 'carIn809:1' performs emergency braking on lane '-32798-AddedOnRampEdge_1' with decel=9.00, wished=4.50, severity=1.00, time=24089.00.
Warning: Vehicle '6FRtoLU.257' performs emergency braking on lane '-32426#2-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=24133.00.
Warning: Vehicle 'h71972c1:1' performs emergency braking on lane ':-28494_1_0' with decel=9.00, wished=4.50, severity=1.00, time=24171.00.
Warning: Vehicle 'carIn27500:1' performs emergency braking on lane '-31622#12-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=24201.00.
Warning: Vehicle '6BEtoLU.272' performs emergency braking on lane '-30668#9-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=24203.00.
Warning: Vehicle 'carIn22926:1' performs emergency braking on lane '-31366#0-AddedOnRampEdge_2' with decel=9.00, wished=4.50, severity=1.00, time=24227.00.
Warning: Vehicle 'h14634c1:1' performs emergency braking on lane ':-13922_1_0' with decel=9.00, wished=4.50, severity=1.00, time=24231.00.
